"scope","ordinal","version","file","valid_timestamp","duplicate_count","ledger_status","replay_status","classification","evidence"
"arquivo_local","606","20260729161251","20260729161251_a35b12d5-fa87-4328-830f-2b75d31e90d6.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","607","20260729161527","20260729161527_f56939e3-4ec6-4534-a18e-68f33f812b96.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","608","20260730000000","20260730000000_seed_admissao_onboarding_desligamento_avaliacao.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","609","20260730125231","20260730125231_721003a3-c7be-4602-927f-1c9b4183dd81.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","610","20260730125508","20260730125508_b0af0cce-37fd-4f68-823b-4cf4c21a044e.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","611","20260730125644","20260730125644_f9a0312c-4563-40bd-b918-937ebff949f5.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","612","20260730125859","20260730125859_ee20940a-116d-4e86-9c1a-351064f2e6cf.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","613","20260730130408","20260730130408_3ea8403f-466d-4ca3-a7ea-5f7a2517ef80.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","614","20260730130749","20260730130749_bbc1ca15-e8aa-4e28-bf27-cb810b5b396a.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","615","20260730130920","20260730130920_d26b7dc2-a911-495f-8e7c-4dd4383a5df6.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","616","20260730131106","20260730131106_6905873d-eb20-44e5-a27d-107c827e488a.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","617","20260730131136","20260730131136_b2b04fe9-65b5-4595-b2e4-4191515520e7.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","618","20260730131320","20260730131320_bd74cb25-ae0f-443c-8f94-ed205aef3721.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","619","20260731145423","20260731145423_37277553-7d08-47c9-94ab-e8b0363fc19d.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","620","20260731151103","20260731151103_1b52d4b0-1caa-4e4f-971d-8125cf1c2d6e.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","621","20260731151430","20260731151430_1f4efd4b-70aa-4c78-8adb-cecf5f53338b.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","622","20260801000000","20260801000000_p0_002_user_empresa_id_app_metadata.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","623","20260802000000","20260802000000_p0_007_views_security_invoker.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","624","20260803000000","20260803000000_p0_004_anon_tokens_logs.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","625","20260804000000","20260804000000_p0_010_write_policies_provisoes.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","626","20260805000000","20260805000000_p0_005_auditoria_via_rpc.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","627","20260806000000","20260806000000_p0_011_indices_empresa_id.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","628","20260807000000","20260807000000_p0_006_search_path_public.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","629","20260808000000","20260808000000_p0_003_padroniza_empresa_id.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","630","20260809000000","20260809000000_p0_001_rls_batch1_core_rh.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","631","20260810000000","20260810000000_p0_001_rls_batch2_ponto_ferias.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","632","20260811000000","20260811000000_p0_001_rls_batch3_estrutura_treinamentos.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","633","20260812000000","20260812000000_p0_001_rls_batch4_beneficios_workflows_esocial.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","634","20260813000000","20260813000000_p0_001_rls_batch5_final.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","635","20260814000000","20260814000000_p1_026_exception_triggers_folha.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","636","20260815000000","20260815000000_p1_023_naming_pattern.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","637","20260816000000","20260816000000_p1_024_policies_orfas.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","638","20260817000000","20260817000000_p4_071_indices_compostos_top20.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","639","20260817010000","20260817010000_p4_072_materialized_views_dashboards.sql","true","1","missing","nao_alcancada","ausente","ausente_do_ledger_e_nao_executada_apos_primeira_falha"
"arquivo_local","640","20260818000000","20260818000000_p1_025_encryption_dados_bancarios.sql","true","2","missing","nao_alcancada","parcial","versao_duplicada_impede_rastreabilidade_por_arquivo"
"arquivo_local","641","20260818000000","20260818000000_p2_037_deprecate_legacy_tables.sql","true","2","missing","nao_alcancada","parcial","versao_duplicada_impede_rastreabilidade_por_arquivo"
"arquivo_local","642","20260830000001","20260830000001_plano100_e028_storage_buckets_privados.sql","true","1","applied","nao_alcancada","ja_aplicada","versao_exata_presente_no_ledger_remoto"
"arquivo_local","643","20260830000002","20260830000002_plano100_e036_pii_access_logs.sql","true","1","applied","nao_alcancada","ja_aplicada","versao_exata_presente_no_ledger_remoto"
"arquivo_local","644","20260830000003","20260830000003_plano100_e012_secdef_permissions_helpers.sql","true","1","applied","nao_alcancada","ja_aplicada","versao_exata_presente_no_ledger_remoto"
"ledger_remoto","","20260721220000","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000001","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000002","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000003","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000004","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000005","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000006","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000007","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000009","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000010","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000011","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000012","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000013","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000014","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000015","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000016","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000017","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000018","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000019","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000020","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000021","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000022","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000023","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000024","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000025","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000026","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000027","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000028","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000029","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
"ledger_remoto","","20260723000030","","true","0","source_missing","nao_aplicavel","parcial","versao_remota_aplicada_sem_arquivo_correspondente_no_repositorio"
